Segment Name;Segment Line;File Name;File Line;Address;Name;Type;Data Type;Size;MX;Reloc
;802;SEG1A.S;675;00/0501;;Code;;4;00;3
;810;SEG1A.S;683;00/0511;L1A053E;Code;;1;00;
;824;SEG1A.S;697;00/052A;L1A0557;Code;;3;00;
;835;SEG1A.S;708;00/053F;L1A056C;Code;;1;00;
;842;SEG1A.S;715;00/0547;L1A0574;Code;;1;00;
;860;SEG1A.S;733;00/056A;L1A0597;Code;;2;00;
;861;SEG1A.S;734;00/056C;;Code;;4;00;E 3
;867;SEG1A.S;740;00/057C;;Code;;4;10;E 3
;870;SEG1A.S;743;00/0584;L1A05B1;Code;;2;00;
;876;SEG1A.S;749;00/0592;L1A05BF;Code;;3;00;
;878;SEG1A.S;751;00/0597;;Code;;4;10;E 3
;880;SEG1A.S;753;00/059D;;Code;;4;00;E 3
;883;SEG1A.S;756;00/05A3;;Code;;4;00;E 3
;885;SEG1A.S;758;00/05A8;L1A05D5;Code;;3;00;E 1 >>16
;886;SEG1A.S;759;00/05AB;;Code;;3;00;E 2
;889;SEG1A.S;762;00/05B2;;Code;;3;00;E 1 >>16
;890;SEG1A.S;763;00/05B5;;Code;;3;00;E 2
;896;SEG1A.S;766;00/05C2;;Code;;3;00;E 1 >>16
;897;SEG1A.S;767;00/05C5;;Code;;3;00;E 2
;898;SEG1A.S;768;00/05C8;;Code;;4;00;3
;901;SEG1A.S;771;00/05CE;;Code;;4;00;E 3
;917;SEG1A.S;787;00/05EF;L1A061C;Code;;3;00;
;927;SEG1A.S;797;00/0603;L1A0630;Code;;4;00;E 3
;933;SEG1A.S;803;00/0613;L1A0640;Code;;2;00;
;934;SEG1A.S;804;00/0615;;Code;;4;00;E 3
;941;SEG1A.S;811;00/0627;L1A0654;Code;;2;00;
;942;SEG1A.S;812;00/0629;L1A0656;Code;;4;00;E 3
;946;SEG1A.S;816;00/0635;L1A0662;Code;;4;00;E 3
;962;SEG1A.S;832;00/0656;L1A0683;Code;;3;00;
;968;SEG1A.S;838;00/0661;;Code;;4;00;E 3
;973;SEG1A.S;843;00/066E;L1A069B;Code;;2;00;
;977;SEG1A.S;847;00/0678;L1A06A5;Code;;3;00;E 1 >>16
;978;SEG1A.S;848;00/067B;;Code;;3;00;E 2
;979;SEG1A.S;849;00/067E;;Code;;4;00;3
;986;SEG1A.S;856;00/068B;L1A06B8;Code;;2;00;
;992;SEG1A.S;862;00/0698;L1A06C5;Code;;2;00;
;998;SEG1A.S;868;00/06A3;;Code;;3;00;E 2
;999;SEG1A.S;869;00/06A6;;Code;;3;00;E 1 >>16
;1000;SEG1A.S;870;00/06A9;;Code;;4;00;3
;1020;SEG1A.S;890;00/06CE;L1A06FB;Code;;3;00;
;1032;SEG1A.S;902;00/06E4;L1A0711;Code;;2;00;
;1047;SEG1A.S;917;00/0700;L1A072D;Code;;3;00;
;1057;SEG1A.S;927;00/0714;L1A0741;Code;;2;00;
;1063;SEG1A.S;933;00/0721;L1A074E;Code;;2;00;
;1077;SEG1A.S;947;00/073B;L1A0768;Code;;3;00;
;1089;SEG1A.S;959;00/0753;L1A0780;Code;;2;00;
;1098;SEG1A.S;968;00/0763;;Code;;3;00;E 2
;1099;SEG1A.S;969;00/0766;;Code;;3;00;E 1 >>16
;1100;SEG1A.S;970;00/0769;;Code;;4;00;3
;1120;SEG1A.S;990;00/078E;L1A07BB;Code;;3;00;
;1131;SEG1A.S;1001;00/07A2;L1A07CF;Code;;3;00;
;1132;SEG1A.S;1002;00/07A5;L1A07D2;Code;;3;00;
;1145;SEG1A.S;1015;00/07BD;L1A07EA;Code;;3;00;
;1151;SEG1A.S;1021;00/07C8;;Code;;4;00;E 3
;1170;SEG1A.S;1040;00/07EE;L1A081B;Code;;3;00;
;1180;SEG1A.S;1050;00/0802;L1A082F;Code;;3;00;
;1182;SEG1A.S;1052;00/0807;;Code;;4;00;E 3
;1185;SEG1A.S;1055;00/080E;;Code;;4;00;E 3
;1186;SEG1A.S;1056;00/0812;L1A083F;Code;;2;00;
;1195;SEG1A.S;1065;00/0822;;Code;;3;00;E 2
;1196;SEG1A.S;1066;00/0825;;Code;;3;00;E 1 >>16
;1197;SEG1A.S;1067;00/0828;;Code;;4;00;3
;1217;SEG1A.S;1087;00/084D;L1A087A;Code;;3;00;
;1228;SEG1A.S;1098;00/0861;L1A088E;Code;;3;00;
;1241;SEG1A.S;1111;00/0879;L1A08A6;Code;;3;00;
;1251;SEG1A.S;1121;00/088D;;Code;;4;00;E 3
;1256;SEG1A.S;1126;00/0898;L1A08C5;Code;;1;00;
;1262;SEG1A.S;1132;00/08A4;;Code;;4;00;3
;1269;SEG1A.S;1139;00/08B0;L1A08DD;Code;;1;00;
;1276;SEG1A.S;1146;00/08B8;L1A08E5;Code;;1;00;
;1284;SEG1A.S;1154;00/08C5;L1A08F2;Code;;3;00;
;1296;SEG1A.S;1166;00/08DF;L1A090C;Code;;2;00;
;1310;SEG1A.S;1180;00/08FD;L1A092A;Code;;2;00;
;1311;SEG1A.S;1181;00/08FF;L1A092C;Code;;3;00;
;1324;SEG1A.S;1194;00/0918;;Code;;4;00;3
;1346;SEG1A.S;1216;00/0941;L1A096E;Code;;3;00;
;1351;SEG1A.S;1221;00/094B;L1A0978;Code;;2;00;
;1361;SEG1A.S;1231;00/0957;L1A0984;Code;;1;00;
;1389;SEG1A.S;1259;00/0989;L1A09B6;Code;;2;00;
;1393;SEG1A.S;1263;00/0993;L1A09C0;Code;;2;00;
;1405;SEG1A.S;1275;00/09AE;L1A09DB;Code;;2;00;
;1414;SEG1A.S;1284;00/09BF;L1A09EC;Code;;2;00;
;1421;SEG1A.S;1291;00/09CC;L1A09F9;Code;;2;00;
;1426;SEG1A.S;1296;00/09D9;L1A0A06;Code;;2;00;
;1429;SEG1A.S;1299;00/09DF;L1A0A0C;Code;;2;00;
;1446;SEG1A.S;1316;00/0A06;L1A0A33;Code;;2;00;
;1457;SEG1A.S;1327;00/0A1F;L1A0A4C;Code;;2;00;
;1466;SEG1A.S;1336;00/0A30;;Code;;4;00;3
;1481;SEG1A.S;1351;00/0A50;L1A0A7D;Code;;2;00;
;1490;SEG1A.S;1360;00/0A61;;Code;;4;00;3
;1498;SEG1A.S;1368;00/0A71;L1A0A9E;Code;;2;00;
;1507;SEG1A.S;1377;00/0A86;L1A0AB3;Code;;2;00;
;1515;SEG1A.S;1385;00/0A97;L1A0AC4;Code;;2;00;
;1520;SEG1A.S;1390;00/0AA2;L1A0ACF;Code;;2;00;
;1536;SEG1A.S;1406;00/0AC6;L1A0AF3;Code;;2;00;
;1543;SEG1A.S;1413;00/0AD4;L1A0B01;Code;;2;00;
;1548;SEG1A.S;1418;00/0ADD;L1A0B0A;Code;;1;00;
;1557;SEG1A.S;1427;00/0AEC;;Code;;4;00;3
;1568;SEG1A.S;1438;00/0B01;L1A0B2E;Code;;3;00;
;1569;SEG1A.S;1439;00/0B04;L1A0B31;Code;;3;00;
;1573;SEG1A.S;1443;00/0B0B;L1A0B38;Code;;1;00;
;1577;SEG1A.S;1447;00/0B11;;Code;;4;00;3
;1583;SEG1A.S;1453;00/0B1E;L1A0B4B;Code;;2;00;
;1593;SEG1A.S;1463;00/0B32;L1A0B5F;Code;;2;00;
;1611;SEG1A.S;1481;00/0B53;L1A0B80;Code;;2;00;
;1634;SEG1A.S;1504;00/0B7F;L1A0BAC;Code;;2;00;
;1639;SEG1A.S;1509;00/0B89;L1A0BB6;Code;;2;00;
;1648;SEG1A.S;1518;00/0B9A;L1A0BC7;Code;;2;00;
;1655;SEG1A.S;1525;00/0BA7;L1A0BD4;Code;;2;00;
;1660;SEG1A.S;1530;00/0BB2;L1A0BDF;Code;;2;00;
;1661;SEG1A.S;1531;00/0BB4;L1A0BE1;Code;;2;00;
;1670;SEG1A.S;1540;00/0BC9;L1A0BF6;Code;;3;00;
;1691;SEG1A.S;1561;00/0BF1;;Code;;4;00;3
;1710;SEG1A.S;1580;00/0C12;L1A0C3F;Code;;2;00;
;1717;SEG1A.S;1587;00/0C1F;L1A0C4C;Code;;2;00;
;1723;SEG1A.S;1593;00/0C2A;L1A0C57;Code;;2;00;
;1729;SEG1A.S;1599;00/0C34;;Code;;4;00;3
;1736;SEG1A.S;1606;00/0C42;L1A0C6F;Code;;2;00;
;1738;SEG1A.S;1608;00/0C47;L1A0C74;Code;;2;00;
;1746;SEG1A.S;1616;00/0C55;;Code;;4;00;3
;1757;SEG1A.S;1627;00/0C68;L1A0C95;Code;;2;00;
;1762;SEG1A.S;1632;00/0C72;L1A0C9F;Code;;2;00;
;1769;SEG1A.S;1639;00/0C80;L1A0CAD;Code;;2;00;
;1772;SEG1A.S;1642;00/0C87;L1A0CB4;Code;;2;00;
;1779;SEG1A.S;1649;00/0C94;L1A0CC1;Code;;1;00;
;1783;SEG1A.S;1653;00/0C9A;;Code;;4;00;3
;1796;SEG1A.S;1666;00/0CB2;;Code;;4;00;3
;1801;SEG1A.S;1671;00/0CBC;L1A0CE9;Code;;2;00;
;1808;SEG1A.S;1678;00/0CC9;L1A0CF6;Code;;1;00;
;1812;SEG1A.S;1682;00/0CCF;;Code;;4;00;3
;1824;SEG1A.S;1694;00/0CE6;L1A0D13;Code;;2;00;
;1832;SEG1A.S;1702;00/0CF5;L1A0D22;Code;;2;00;
;1834;SEG1A.S;1704;00/0CF9;L1A0D26;Code;;1;00;
;1841;SEG1A.S;1711;00/0D06;L1A0D33;Code;;2;00;
;1844;SEG1A.S;1714;00/0D0C;L1A0D39;Code;;2;00;
;1847;SEG1A.S;1717;00/0D13;L1A0D40;Code;;2;00;
;1848;SEG1A.S;1718;00/0D15;L1A0D42;Code;;2;00;
;1853;SEG1A.S;1723;00/0D1F;L1A0D4C;Code;;2;00;
;1860;SEG1A.S;1730;00/0D2D;L1A0D5A;Code;;2;00;
;1871;SEG1A.S;1741;00/0D40;L1A0D6D;Code;;3;00;
;1872;SEG1A.S;1742;00/0D43;L1A0D70;Code;;2;00;
;1877;SEG1A.S;1747;00/0D4D;L1A0D7A;Code;;2;00;
;1893;SEG1A.S;1763;00/0D6D;;Code;;4;00;3
;1905;SEG1A.S;1775;00/0D7D;L1A0DAA;Code;;1;00;
;1913;SEG1A.S;1783;00/0D88;;Code;;3;00;E 2
;1916;SEG1A.S;1786;00/0D90;L1A0DBD;Code;;3;00;E 2
;1918;SEG1A.S;1788;00/0D95;;Code;;4;00;3
;1919;SEG1A.S;1789;00/0D99;;Code;;3;00;E 2
;1920;SEG1A.S;1790;00/0D9C;L1A0DC9;Code;;3;00;E 1 >>16
;1921;SEG1A.S;1791;00/0D9F;;Code;;3;00;E 2
;1922;SEG1A.S;1792;00/0DA2;;Code;;4;00;3
;1930;SEG1A.S;1800;00/0DB1;;Code;;3;00;E 1 >>16
;1931;SEG1A.S;1801;00/0DB4;;Code;;3;00;E 2
;1932;SEG1A.S;1802;00/0DB7;;Code;;4;00;3
;1937;SEG1A.S;1807;00/0DBF;;Code;;3;00;E 1 >>16
;1938;SEG1A.S;1808;00/0DC2;;Code;;3;00;E 2
;1939;SEG1A.S;1809;00/0DC5;;Code;;4;00;3
;1942;SEG1A.S;1812;00/0DCB;L1A0DF8;Code;;1;00;
;1951;SEG1A.S;1821;00/0DD5;L1A0E02;Code;;1;00;
;1959;SEG1A.S;1829;00/0DE0;;Code;;3;00;E 2
;1962;SEG1A.S;1832;00/0DE8;L1A0E15;Code;;3;00;E 2
;1964;SEG1A.S;1834;00/0DED;;Code;;4;00;3
;1965;SEG1A.S;1835;00/0DF1;;Code;;3;00;E 2
;1966;SEG1A.S;1836;00/0DF4;L1A0E21;Code;;2;00;
;1968;SEG1A.S;1838;00/0DF8;L1A0E25;Code;;2;00;
;1972;SEG1A.S;1842;00/0DFF;;Code;;3;00;E 2
;1973;SEG1A.S;1843;00/0E02;;Code;;3;00;E 1 >>16
;1974;SEG1A.S;1844;00/0E05;;Code;;4;00;3
;1984;SEG1A.S;1854;00/0E1A;L1A0E47;Code;;2;00;
;1985;SEG1A.S;1855;00/0E1C;;Code;;3;00;E 2
;1987;SEG1A.S;1857;00/0E21;;Code;;3;00;E 2
;1991;SEG1A.S;1861;00/0E29;;Code;;3;00;E 2
;1992;SEG1A.S;1862;00/0E2C;;Code;;3;00;E 1 >>16
;1993;SEG1A.S;1863;00/0E2F;;Code;;4;00;3
;2004;SEG1A.S;1874;00/0E46;;Code;;3;00;E 1 >>16
;2005;SEG1A.S;1875;00/0E49;;Code;;3;00;E 2
;2006;SEG1A.S;1876;00/0E4C;;Code;;4;00;3
;2011;SEG1A.S;1881;00/0E54;;Code;;3;00;E 2
;2014;SEG1A.S;1884;00/0E5B;;Code;;3;00;E 2
;2015;SEG1A.S;1885;00/0E5E;L1A0E8B;Code;;1;00;
;2024;SEG1A.S;1894;00/0E68;L1A0E95;Code;;1;00;
;2032;SEG1A.S;1902;00/0E73;;Code;;3;00;E 2
;2035;SEG1A.S;1905;00/0E7B;L1A0EA8;Code;;3;00;E 2
;2037;SEG1A.S;1907;00/0E80;;Code;;4;00;3
;2038;SEG1A.S;1908;00/0E84;;Code;;3;00;E 2
;2039;SEG1A.S;1909;00/0E87;L1A0EB4;Code;;3;00;E 2
;2043;SEG1A.S;1913;00/0E91;;Code;;3;00;E 2
;2046;SEG1A.S;1916;00/0E98;;Code;;3;00;E 2
;2047;SEG1A.S;1917;00/0E9B;L1A0EC8;Code;;3;00;E 2
;2051;SEG1A.S;1921;00/0EA3;;Code;;3;00;E 2
;2052;SEG1A.S;1922;00/0EA6;;Code;;3;00;E 1 >>16
;2053;SEG1A.S;1923;00/0EA9;;Code;;4;00;3
;2062;SEG1A.S;1932;00/0EBC;;Code;;3;00;E 1 >>16
;2063;SEG1A.S;1933;00/0EBF;;Code;;3;00;E 2
;2064;SEG1A.S;1934;00/0EC2;;Code;;4;00;3
;2067;SEG1A.S;1937;00/0EC8;L1A0EF5;Code;;1;00;
;2076;SEG1A.S;1946;00/0ED2;L1A0EFF;Code;;1;00;
;2085;SEG1A.S;1955;00/0EDD;L1A0F0A;Code;;1;00;
;2095;SEG1A.S;1965;00/0EEB;L1A0F18;Code;;1;00;
;2097;SEG1A.S;1967;00/0EEC;L1A0F19;Code;;1;00;
;2113;SEG1A.S;1983;00/0F08;L1A0F35;Code;;2;00;
;2121;SEG1A.S;1991;00/0F17;L1A0F44;Code;;3;00;
;2123;SEG1A.S;1993;00/0F1C;L1A0F49;Code;;2;00;
;2124;SEG1A.S;1994;00/0F1E;L1A0F4B;Code;;2;00;
;2127;SEG1A.S;1997;00/0F24;L1A0F51;Code;;2;00;
;2137;SEG1A.S;2007;00/0F35;L1A0F62;Code;;2;00;
;2151;SEG1A.S;2021;00/0F53;L1A0F80;Code;;1;00;
;2157;SEG1A.S;2027;00/0F5D;L1A0F8A;Code;;1;00;
;2162;SEG1A.S;2032;00/0F61;L1A0F8E;Code;;3;00;
;2170;SEG1A.S;2037;00/0F71;L1A0F9E;Code;;1;00;
;2185;SEG1A.S;2052;00/0F8E;L1A0FBB;Code;;3;00;
;2197;SEG1A.S;2064;00/0FA9;L1A0FD6;Code;;2;00;
;2199;SEG1A.S;2066;00/0FAC;L1A0FD9;Code;;2;00;
;2209;SEG1A.S;2076;00/0FC2;L1A0FEF;Code;;2;00;
;2212;SEG1A.S;2079;00/0FC6;L1A0FF3;Code;;2;00;
;2213;SEG1A.S;2080;00/0FC8;L1A0FF5;Code;;2;00;
;2215;SEG1A.S;2082;00/0FCC;L1A0FF9;Code;;2;00;
;2220;SEG1A.S;2087;00/0FD6;L1A1003;Code;;2;00;
;2225;SEG1A.S;2092;00/0FE0;L1A100D;Code;;2;00;
;2228;SEG1A.S;2095;00/0FE6;L1A1013;Code;;2;00;
;2241;SEG1A.S;2108;00/0FFF;L1A102C;Code;;2;00;
;2258;SEG1A.S;2125;00/1024;L1A1051;Code;;2;00;
;2261;SEG1A.S;2128;00/102B;L1A1058;Code;;2;00;
;2269;SEG1A.S;2136;00/103C;L1A1069;Code;;2;00;
;2270;SEG1A.S;2137;00/103E;L1A106B;Code;;2;00;
;2285;SEG1A.S;2152;00/1052;L1A107F;Code;;3;00;
;2293;SEG1A.S;2157;00/1062;L1A108F;Code;;1;00;
;2302;SEG1A.S;2166;00/106D;L1A109A;Code;;1;00;
;2316;SEG1A.S;2180;00/1084;L1A10B1;Code;;2;00;
;2323;SEG1A.S;2187;00/1092;L1A10BF;Code;;3;00;
;2325;SEG1A.S;2189;00/1097;L1A10C4;Code;;2;00;
;2329;SEG1A.S;2193;00/109E;L1A10CB;Code;;2;00;
;2330;SEG1A.S;2194;00/10A0;L1A10CD;Code;;2;00;
;2336;SEG1A.S;2200;00/10AD;L1A10DA;Code;;2;00;
;2341;SEG1A.S;2205;00/10B2;L1A10DF;Code;;1;00;
;2361;SEG1A.S;2225;00/10D8;L1A1105;Code;;2;00;
;2363;SEG1A.S;2227;00/10DB;L1A1108;Code;;2;00;
;2373;SEG1A.S;2237;00/10F1;L1A111E;Code;;2;00;
;2375;SEG1A.S;2239;00/10F4;L1A1121;Code;;2;00;
;2376;SEG1A.S;2240;00/10F6;L1A1123;Code;;2;00;
;2386;SEG1A.S;2250;00/1109;L1A1136;Code;;2;00;
;2388;SEG1A.S;2252;00/110D;L1A113A;Code;;2;00;
;2401;SEG1A.S;2265;00/1129;L1A1156;Code;;2;00;
;2402;SEG1A.S;2266;00/112B;L1A1158;Code;;2;00;
;2413;SEG1A.S;2277;00/1139;L1A1166;Code;;1;00;
;2426;SEG1A.S;2290;00/114F;L1A117C;Code;;2;00;
;2429;SEG1A.S;2293;00/1157;;Code;;4;00;3
;2434;SEG1A.S;2298;00/1163;L1A1190;Code;;3;00;
;2439;SEG1A.S;2303;00/116C;;Code;;4;00;3
;2452;SEG1A.S;2316;00/118A;L1A11B7;Code;;2;00;
;2458;SEG1A.S;2322;00/1198;;Code;;4;00;3
;2463;SEG1A.S;2327;00/11A3;L1A11D0;Code;;2;00;
;2493;SEG1A.S;2357;00/11E1;;Code;;4;00;3
;2504;SEG1A.S;2368;00/11F8;;Code;;4;00;3
;2509;SEG1A.S;2373;00/1203;L1A1230;Code;;3;00;
;2517;SEG1A.S;2381;00/1211;L1A123E;Code;;1;00;
;2526;SEG1A.S;2390;00/121B;L1A1248;Code;;1;00;
;2541;SEG1A.S;2405;00/1234;;Code;;4;00;3
;2554;SEG1A.S;2418;00/1252;L1A127F;Code;;2;00;
;2580;SEG1A.S;2444;00/1289;;Code;;4;00;3
;2595;SEG1A.S;2459;00/12A8;L1A12D5;Code;;3;00;
;2604;SEG1A.S;2468;00/12BB;;Code;;4;00;3
;2615;SEG1A.S;2479;00/12D2;L1A12FF;Code;;2;00;
;2616;SEG1A.S;2480;00/12D4;L1A1301;Code;;1;00;
;2625;SEG1A.S;2489;00/12DE;L1A130B;Code;;1;00;
;2643;SEG1A.S;2507;00/12F9;L1A1326;Code;;1;00;
;2646;SEG1A.S;2510;00/12FE;L1A132B;Code;;1;00;
;2656;SEG1A.S;2520;00/1309;L1A1336;Code;;1;00;
;2668;SEG1A.S;2532;00/131C;L1A1349;Code;;2;00;
;2680;SEG1A.S;2544;00/1335;L1A1362;Code;;2;00;
;2686;SEG1A.S;2550;00/1341;L1A136E;Code;;2;00;
;2689;SEG1A.S;2553;00/1347;L1A1374;Code;;2;00;
;2695;SEG1A.S;2559;00/1353;L1A1380;Code;;2;00;
;2706;SEG1A.S;2570;00/1363;L1A1390;Code;;1;00;
;2717;SEG1A.S;2581;00/1375;;Code;;4;00;3
;2730;SEG1A.S;2594;00/1386;L1A13B3;Code;;1;00;
;2751;SEG1A.S;2615;00/13AB;;Code;;4;00;3
;2763;SEG1A.S;2627;00/13C2;L1A13EF;Code;;3;00;
;2765;SEG1A.S;2629;00/13C8;L1A13F5;Code;;1;00;
;2774;SEG1A.S;2638;00/13D2;L1A13FF;Code;;1;00;
;2787;SEG1A.S;2651;00/13E8;L1A1415;Code;;2;00;
;2790;SEG1A.S;2654;00/13F0;;Code;;4;00;3
;2795;SEG1A.S;2659;00/13FB;L1A1428;Code;;3;00;
;2800;SEG1A.S;2664;00/1404;;Code;;4;00;3
;2813;SEG1A.S;2677;00/1421;L1A144E;Code;;2;00;
;2831;SEG1A.S;2695;00/1447;;Code;;4;00;3
;2844;SEG1A.S;2708;00/1463;;Code;;4;00;3
;2849;SEG1A.S;2713;00/146E;L1A149B;Code;;3;00;
;2850;SEG1A.S;2714;00/1471;L1A149E;Code;;1;00;
;2859;SEG1A.S;2723;00/147B;L1A14A8;Code;;1;00;
;2871;SEG1A.S;2735;00/1491;L1A14BE;Code;;2;00;
;2874;SEG1A.S;2738;00/1499;;Code;;4;00;3
;2879;SEG1A.S;2743;00/14A5;L1A14D2;Code;;3;00;
;2884;SEG1A.S;2748;00/14AE;;Code;;4;00;3
;2897;SEG1A.S;2761;00/14CC;L1A14F9;Code;;2;00;
;2899;SEG1A.S;2763;00/14D1;L1A14FE;Code;;2;00;
;2920;SEG1A.S;2784;00/14FD;;Code;;4;00;3
;2932;SEG1A.S;2796;00/1515;L1A1542;Code;;3;00;
;2936;SEG1A.S;2800;00/151D;;Code;;4;00;3
;2941;SEG1A.S;2805;00/1529;L1A1556;Code;;2;00;
;2947;SEG1A.S;2811;00/1536;L1A1563;Code;;2;00;
;2950;SEG1A.S;2814;00/153E;;Code;;4;00;3
;2955;SEG1A.S;2819;00/154A;L1A1577;Code;;2;00;
;2969;SEG1A.S;2833;00/1563;;Code;;4;00;3
;2982;SEG1A.S;2846;00/1581;L1A15AE;Code;;3;00;
;2987;SEG1A.S;2851;00/158A;;Code;;4;00;3
;3001;SEG1A.S;2865;00/15A3;;Code;;4;00;3
;3027;SEG1A.S;2891;00/15D8;;Code;;4;00;3
;3042;SEG1A.S;2906;00/15F6;;Code;;4;00;3
;3047;SEG1A.S;2911;00/1601;L1A162E;Code;;2;00;
;3050;SEG1A.S;2914;00/1607;L1A1634;Code;;3;00;
;3053;SEG1A.S;2917;00/160F;L1A163C;Code;;3;00;2
;3055;SEG1A.S;2919;00/1612;L1A163F;Code;;1;00;
;3064;SEG1A.S;2928;00/161C;L1A1649;Code;;1;00;
;3077;SEG1A.S;2941;00/1632;L1A165F;Code;;2;00;
;3080;SEG1A.S;2944;00/163A;;Code;;4;00;3
;3085;SEG1A.S;2949;00/1646;L1A1673;Code;;3;00;
;3090;SEG1A.S;2954;00/164F;;Code;;4;00;3
;3103;SEG1A.S;2967;00/166D;L1A169A;Code;;2;00;
;3109;SEG1A.S;2973;00/167B;;Code;;4;00;3
;3114;SEG1A.S;2978;00/1686;L1A16B3;Code;;2;00;
;3144;SEG1A.S;3008;00/16C4;;Code;;4;00;3
;3155;SEG1A.S;3019;00/16DB;;Code;;4;00;3
;3160;SEG1A.S;3024;00/16E6;L1A1713;Code;;3;00;
;3168;SEG1A.S;3032;00/16F4;L1A1721;Code;;1;00;
;3177;SEG1A.S;3041;00/16FE;L1A172B;Code;;1;00;
;3198;SEG1A.S;3062;00/1725;L1A1752;Code;;2;00;
;3206;SEG1A.S;3070;00/1736;L1A1763;Code;;2;00;
;3211;SEG1A.S;3075;00/1740;L1A176D;Code;;2;00;
;3220;SEG1A.S;3084;00/1751;L1A177E;Code;;2;00;
;3226;SEG1A.S;3090;00/175C;L1A1789;Code;;2;00;
;3234;SEG1A.S;3098;00/176C;L1A1799;Code;;2;00;
;3245;SEG1A.S;3109;00/177A;L1A17A7;Code;;1;00;
;3262;SEG1A.S;3126;00/1797;L1A17C4;Code;;2;00;
;3272;SEG1A.S;3136;00/17AB;L1A17D8;Code;;2;00;
;3288;SEG1A.S;3152;00/17C8;;Code;;4;00;3
;3296;SEG1A.S;3160;00/17D8;L1A1805;Code;;2;00;
;3307;SEG1A.S;3171;00/17E6;L1A1813;Code;;1;00;
;3313;SEG1A.S;3177;00/17ED;L1A181A;Code;;1;00;
;3317;SEG1A.S;3181;00/17F2;L1A181F;Code;;1;00;
;3321;SEG1A.S;3185;00/17F6;L1A1823;Code;;1;00;
;3331;SEG1A.S;3195;00/1804;L1A1831;Code;;1;00;
;3334;SEG1A.S;3198;00/1809;L1A1836;Code;;1;00;
;3339;SEG1A.S;3203;00/1811;L1A183E;Code;;2;00;
;3348;SEG1A.S;3212;00/181D;L1A184A;Code;;2;00;
;3357;SEG1A.S;3221;00/182A;L1A1857;Code;;1;00;
;3362;SEG1A.S;3226;00/1831;L1A185E;Code;;1;00;
;3367;SEG1A.S;3231;00/1838;L1A1865;Code;;1;00;
;3371;SEG1A.S;3235;00/183D;L1A186A;Code;;1;00;
;3372;SEG1A.S;3236;00/183E;L1A186B;Code;;2;00;
;3375;SEG1A.S;3239;00/1841;L1A186E;Code;;2;00;
;3386;SEG1A.S;3250;00/1851;L1A187E;Code;;1;00;
;3390;SEG1A.S;3254;00/1858;L1A1885;Code;;1;00;
;3397;SEG1A.S;3261;00/1863;L1A1890;Code;;1;00;
;3406;SEG1A.S;3270;00/1871;L1A189E;Code;;1;00;
;3408;SEG1A.S;3272;00/1874;L1A18A1;Code;;2;00;
;3409;SEG1A.S;3273;00/1876;L1A18A3;Code;;1;00;
;3414;SEG1A.S;3278;00/187E;L1A18AB;Code;;2;00;
;3423;SEG1A.S;3287;00/188A;L1A18B7;Code;;1;00;
;3441;SEG1A.S;3305;00/18A8;L1A18D5;Code;;2;00;
;3446;SEG1A.S;3310;00/18B2;L1A18DF;Code;;2;00;
;3453;SEG1A.S;3317;00/18C2;L1A18EF;Code;;2;00;
;3459;SEG1A.S;3323;00/18CC;;Code;;4;00;3
;3471;SEG1A.S;3335;00/18DC;L1A1909;Code;;1;00;
;3475;SEG1A.S;3339;00/18DF;;Code;;4;00;3
;3477;SEG1A.S;3341;00/18E4;;Code;;4;00;3
;3479;SEG1A.S;3343;00/18E9;;Code;;4;00;3
;3481;SEG1A.S;3345;00/18EE;;Code;;4;00;3
;3483;SEG1A.S;3347;00/18F3;;Code;;4;00;3
;3486;SEG1A.S;3350;00/18FB;L1A1928;Data;DW;2;00;
;3487;SEG1A.S;3351;00/18FD;L1A192A;Data;ADRL;4;00;
;3490;SEG1A.S;3354;00/1906;L1A1933;Code;;4;00;E 3
;3492;SEG1A.S;3356;00/190A;;Code;;4;00;3
;3495;SEG1A.S;3359;00/1910;;Code;;4;00;3
;3499;SEG1A.S;3363;00/1917;L1A1944;Data;DB;1;00;
;3500;SEG1A.S;3364;00/1918;L1A1945;Data;DB;1;00;
;3502;SEG1A.S;3366;00/191A;L1A1947;Code;;2;00;
;3510;SEG1A.S;3374;00/1922;L1A194F;Code;;1;00;
;3522;SEG1A.S;3386;00/1938;L1A1965;Code;;2;00;
;3523;SEG1A.S;3387;00/193A;;Code;;4;00;3
;3525;SEG1A.S;3389;00/193F;L1A196C;Code;;3;00;E 2
;3535;SEG1A.S;3399;00/194C;L1A1979;Code;;1;00;
;3548;SEG1A.S;3412;00/1966;L1A1993;Code;;3;00;
;3549;SEG1A.S;3413;00/1969;L1A1996;Code;;1;00;
;3556;SEG1A.S;3420;00/1976;;Code;;4;00;3
;3560;SEG1A.S;3424;00/1981;L1A19AE;Code;;3;00;
;3561;SEG1A.S;3425;00/1984;L1A19B1;Code;;1;00;
;3568;SEG1A.S;3432;00/1992;;Code;;4;00;3
;3573;SEG1A.S;3437;00/199E;L1A19CB;Code;;4;00;E 3
;3576;SEG1A.S;3440;00/19A7;;Code;;4;00;E 3
;3579;SEG1A.S;3443;00/19B0;;Code;;3;00;E 2
;3580;SEG1A.S;3444;00/19B3;;Code;;3;00;E 1 >>16
;3583;SEG1A.S;3447;00/19B8;;Code;;4;00;E 3
;3585;SEG1A.S;3449;00/19BD;;Code;;4;00;E 3
